track,algorithm,texts,miss,miss_count,typos
574f589a623a57abba6b897e75cc79b6.wav,3,IT IS WICKED YAR SARS FOR THE OLVER FRAWLSSINS NINITIN NINITEM FEM TIT IS WICKET ISOM WEMEBAST ANSICKO HARIA FORT,"['OLVER', 'NINITIN', 'NINITEM', 'ISOM', 'ANSICKO', 'HARIA']",6,True
575ca7c9ac03a735c3a86adf3808a1b5.wav,0,THE NEW TRUMP ADMINISTRATION HAS CREATED A NEW TRUMP UNIVERSITY A PRIVATE NON PROPET INSTITUTION THAT ACCEPTS NO STRINGS ATTACHED TO ISSION FROM,['PROPET'],1,True
5774ac597a1a26ed2c51ae25558bffb0.wav,1,THE NATIONAL SECURITY AGENCY HAS A LOT MORE THAN JUST A COLLECTION OF PHONE RECORDS,[],0,False
577f4c3f58c58529b76de8797b29ea79.wav,3,ALMOST STUDIBE THED NATIONAL KENSER INSTITUTE AND A REVIEW OF THE LITERATURE SUBJECTS TETE TELUSOV MARIJUNA MAY BET ASSOCIATED WITH A HYTER RISK OF,"['STUDIBE', 'THED', 'KENSER', 'TELUSOV', 'MARIJUNA', 'HYTER']",6,True
579942908f28b0414755cc9a965b9ea5.wav,3,IT'S A GOOD THING THAT THE USGOVERNMENT DOESN'T HAVE TO WORRY ABOUT THE POSSIBILITY OF TURORIST ATTACKS IN THE TUTOR,"['USGOVERNMENT', 'TURORIST']",2,True
57b0ab187fa56c9921fb9c79da56a21b.wav,3,THE NEW YORK TIMES RECENTLY REPORTED THAT THE GOVERMENT IS NO ATTEMPTING TOCRETE ON MUDRA PROGRAM FETWUL ALOBAPTORS TOASOPROGRAM,"['TOCRETE', 'MUDRA', 'FETWUL']",3,True
57c443b3465bd559d2158061cfe93f5d.wav,2,I'VE BEEN AROUND THE BLOCK FOR A WHILE SHE SAID,[],0,False
57cc28e6eea3150afc844883119d3425.wav,3,HAVE BEEN A SING THIS MONTH SINCE THE BEGINNING AND HAVE BEEN A SING IT FOUR YEARS,[],0,False
57cf75a56d8c9907da392922cec701cd.wav,2,WE'VE GOT A LOT OF FUN WITH OUR WEPSET,['WEPSET'],1,True
57dfe48716050c333d95241b50b1c142.wav,0,THE FIRST THREE POINTS OF THE GAME ARE ALL ABOUT THE DEFENCE,[],0,False
57eaeb7ceb1c832ea34634fb38de3e13.wav,4,I'VE BEEN PLAYING WITH A GAME CALLED ZODIEC WHICH WAS RELEASED IN TWENTY ELEVEN,['ZODIEC'],1,True
582609490ff2a1d53ce06ed14aca19f6.wav,4,THE UNITED STATES IS ONE OF THE ONLY COUNTRIES IN THE WORLD THAT DOES NOT HAVE A NATIONAL FLAG,[],0,False
582900be3a9092304b2a21a1c6c12b22.wav,4,THE FOLLOWING IS A LIST OF THE ONE HUNDRED MOST IMPORTANT THINGS YOU SHOULD KNOW ABOUT THE GAME,[],0,False
583d204208b8db6972d4a9d9d50103e0.wav,1,A GROUP OF PROTETERS GATHERED OUTSIDE OF THE NEW YORK CITY DEPARTMENT OF HEALTH ON APRIL TWENTIETH,['PROTETERS'],1,True
58457da8438c9f248fff6e02807d40ef.wav,4,IF YOU ARE LOOKING FOR A COMPLETE GUIDE TO THE BEST OF THE BEST IN THE INDUSTRY THEN THE BEST OF THE BEST IS IN THE VEST,[],0,False
585073985bcb114fbf44a77310f98b11.wav,4,THIS IS THE THIRD INSTALLMENT OF THE SERIES,[],0,False
585337d4f2aa722744fb7451504cc6c9.wav,3,THIS IS TEFERSVAU FASERRIS OFF POSTS ON HO TOIS TEGUL PLAY STORE TODOWNLED AN INSULTED ANDROYD WEIRD SMARTUACT,"['FASERRIS', 'TOIS', 'TEGUL', 'ANDROYD']",4,True
585cae3ab574853c5467b9bc4c3a57b1.wav,3,THIS IS SCANINASERIS OFF POSTS ON THE IMPORTANCE OF FIBIGCO,[],0,False
58688d46b773bda9e96cde98fe08efd8.wav,0,I WAS JUST SURPRISED HE SAID,[],0,False
586b15df54ea790a5ca8d7013ff991d4.wav,4,THEY DON'T KNOW WHAT I'M DOING BUT I'M GOING TO GET MY FIRST JOB IN A FEW WEEKS,[],0,False
586f36956047bd9ac5305635454597be.wav,4,I DON'T THINK THIS IS A GOOD IDEA SAID THE MAN WHO ASKED TO REMAIN IN AUGMIS,['AUGMIS'],1,True
5881ba35a4baf284f8c49e38513950cd.wav,2,THE WORLD'S FIRST NEW CAR POWERED CAR IS NOW AVAILABLE IN THE US AND IT'S NOT A NEW IDEA,[],0,False
589312ea1d28599b32796c31cb460402.wav,3,THE BIGBANG THEORYSTAR WO HAS BEAN ROMORD TOBY DATTING THAT STARTREC STAR HAS TOLD THE DELLYBEIS THAT,"['BIGBANG', 'ROMORD', 'DATTING', 'STARTREC']",4,True
589bc0aebeba8f55482a60c487b48420.wav,0,THE FIRST OF THREE SERES STARTING TO DAY THE LAST OF US WILL BE AVAILABLE ON D V D AND BLUERAY ON AUGUST TWENTY SECOND,"['SERES', 'D', 'V', 'D', 'BLUERAY']",5,True
58a21cab14d37b4cb5aa5e6b708a2d93.wav,2,THE STORY OF THE DAY IS A STORY OF THE DAY,[],0,False
58ab4654463475360fadef66a5d48d12.wav,2,THE AMERICAN CIVIL LIBERTI'S UNION A CLO IS CALLING ON LAW MAKERS TO INTRODUCE LEGISLATION THAT WOULD MAKE IT EASIER FOR POLICE TO STOP PEOPLE FOR DRUG,"[""LIBERTI'S""]",1,True
58c32fe88eb794e55b72a459eb4a816f.wav,0,THE NEW YORK TIMES REPORTED THAT AFTER THE CEPT,[],0,False
58c4eeeff81170be2028fead086e5f58.wav,1,A FEW WEEKS AGO I WROTE ABOUT A NEW STUDY THAT LOOKED AT THE IMPACT OF ALCOHOLE CONSUMPTION ON MENTAL HEALTH,['ALCOHOLE'],1,True
58c9422c5379e04a35b95922fb59841a.wav,1,THE WHITE HOUSE SITIT IS REVIEWING THE RELEASE OF DOCUMENTS THAT MIGHT HELP EXPLAIN TRUMP'S DECISION TO FIRE BY DIRECTOR JAMES CUMMY AND THAT IT,"['SITIT', 'CUMMY']",2,True
58cbdd8cb2f15b19f0b94013f7ae8c2f.wav,1,THE INTERNATIONAL AUTOMIC ENERGY AGENY IEA IS PLANNING TO DEVELOP A NEW NEW CLEAR POWER PLANT THAT COULD BE BUILT IN THE UNITED STATES THE,"['AUTOMIC', 'AGENY', 'IEA']",3,True
58e4ff28fbdaec3ab536beed9c5b4303.wav,2,A FEW MONTHS AGO I WROTE ABOUT THE NEW MORE POWERFUL AND MORE EFFICIENT LINNOX COLONEL,['LINNOX'],1,True
58eaf0adcdb06eea1571800b0c5e4cf0.wav,2,THE MOST IMPORTANT THING IS TO BE THERE AND NOT BE THERE HE SAID,[],0,False
58ef5026fa5cbf532a1ec55f4fe6078e.wav,2,THIS IS A COLLECTION OF THE MOST POPULAR AND FREQUENTLY ASKED QUESTIONS ABOUT THE SUBJECT OF THE BOOK,[],0,False
58f20082acc08c0b99b4b0691f538886.wav,2,THE STATE OF CALIFORNIA HAS BEEN A HUGGED OF ANTIT HATE IN RECENT YEARS WITH MANY OF THE STATES ELTIVATE RESIDENT'S EXPERIENCING DISCRIMINATION,"['ANTIT', 'ELTIVATE']",2,True
58f42a5a47785fec76125fc0989291e2.wav,1,THE REPUBLICAN PARTY IS INTERMOIL,['INTERMOIL'],1,True
58fdce9b74fc666d58f116b7514e3aa9.wav,4,I AM NOT SURE WHAT TO SAY ABOUT IT,[],0,False
590062e04cd104c6c2acd716b71e775c.wav,0,WE HAVE A LOT OF WORK TO DO TO MAKE SURE THIS IS A SUSTAINABLE BUSINESS HE SAID,[],0,False
5915ac59be9b5072cffd75ada8d32dd7.wav,2,THE WHITE HOUSE HAS SAID IT IS ABSOLUTELY CONFIDENT THAT PRESIDENT TRUMP WILL NOT BE FORCED TO SIGN A TRAVELLED BAN,[],0,False
59212896f34f39dc8d5259b883cd43be.wav,0,BY I'M A BIG FAN OF THE ORIGINAL BIBLE BOOKS AND I'M A BIG FAN OF THE NEW SERIES,[],0,False
594cceb789dfce48caf2ec8e07557dd1.wav,0,TAKEN FROM THE RISE OF THE TOMB RADER TRAILER,[],0,False
596340c234495cba538c5b1208624eff.wav,0,THE FORMER HOUSE SPEAKER AND PRESIDENTIAL CANDIDATE SAID SUNDAY THAT HE IS DEEPLY SHOCKED BY TRUMP'S COMMENTS ABOUT THE WOMEN WHO HAVE ACCUSED HIM OF,[],0,False
5981105bfc9190c162ef0378188b879c.wav,4,I'VE BEEN TRYING TO FIND A WAY TO MAKE IT EASIER FOR PEOPLE TO FIND ME HE SAID,[],0,False
59864b219fc0c1ec119d185e8531e85c.wav,2,THE NEW GAME WILL HAVE A SINGLE PLAYER CAMPAIGN WITH THE PLAYER CONTROLLING A GROUP OF SURVIVORS AND THEIR ONLY HOPE BEING TO SURVIVE A WAR,[],0,False
598bd7065cbf66e43d94163f72071f3e.wav,2,FOUNDED IN TWO THOUSAND AND SEVENTH COMPANY HAS BEEN WORKING TO IMPROVE THE QUALITY OF ITS PRODUCTS AND SERVICES INCLUDING THE DEVELOPMENT OF NEW TECHNOLOGIES AND THE DEVELOPMENT,[],0,False
5997484b750a78d243035a398b479351.wav,3,THE NATIONAL SECURITY EGENCY HAS THEEMED COLLECTING IN FORMATION AN AMERICANS TELECONE PAWELS AND EMELS FORDIERS,"['EGENCY', 'THEEMED', 'TELECONE', 'PAWELS', 'EMELS', 'FORDIERS']",6,True
599da126762baf453024a9294642ec82.wav,2,THE NEW BATLISTER GALACTICA SHOW RUNNER IS EXCITED TO BRING STAR TRICK INTO DARKNESS TO THE BIG SCREEN AS WELL,['BATLISTER'],1,True
59a31f3d464d1ae46bb7641b8cb9b5c3.wav,0,CRISTIANO RENALDO IS THE MOST SUCCESSFUL FOOTBALLER OF ALL TIME,['CRISTIANO'],1,True
59d99ffdaf4505f9b9d863c5427b1dd6.wav,0,THE UNITED STATES HAS BEEN UNDER PRESSURE FROM RUSSIA AND CHINA TO STEP UP ITS MILITARY PRESENCE IN THE REGION,[],0,False
59de1d3fc96dc9efd905500abe4d2a22.wav,0,A FEW MONTHS AGO I MADE THE DECISION TO SELL MY HOME IN A CITY THAT WAS VERY DIFFERENT FROM MY OWN,[],0,False
59dfce4883150c6879a0e8e5c32e4847.wav,2,THE TRUMP ADMINISTRATION IS CONSIDERING A NEW POLICY TO DEAL WITH UNDOCUMENTED IMMIGRANTS ACCORDING TO A SENIOR ADMINISTRATION OFFICIAL,[],0,False
59e923603cc1d154c012197e780bda14.wav,4,THE LATEST INSTALLMENT OF THE GAME OF FRON ECYRES OF THE WINDS OF WINTER IS SET TO HIT THEATRES UNSEPPED,"['ECYRES', 'UNSEPPED']",2,True
5a23b3bc04df862b26e8b76e8beb0759.wav,4,I AM NOT SURE IF YOU ARE AWARE OF THE FACT THAT THE AMERICAN PSYCHEETRIC ASSOCIATION ATBAH HAS A LIST OF MENTAL HEALTH CONDITIONS THAT,"['PSYCHEETRIC', 'ATBAH']",2,True
5a2b5844b435c9bf3f3f3e11fb93fc88.wav,4,A NEW STUDY BY RESEARCHERS AT THE UNIVERSITY OF CALIFORNIA SAN FRANCISCO AND THE UNIVERSITY OF CALIFORNIA SENDA YOU SUGGEST THAT THE ILUNE SYSTEM IS,['ILUNE'],1,True
5a3a746e17065f06378b81fa2a3ff34d.wav,3,IM NASEREF IM GOING TO READ THIS POST AGAIN BUT IT'S ALL GOOD,['NASEREF'],1,True
5a3e68049c47359397811bc0124aa6a2.wav,4,YOU MAY HAVE NOTICED THAT I'VE BEEN UPDATING THIS POST A BIT LATELY,[],0,False
5a44092f27efac4ba58be6a89e1f32cc.wav,2,IN A MOVE THAT COULD HAVE POTENTIALLY DIVASTATING CONSEQUENCES FOR THE WORLD'S LARGEST ECONOMY GOVERNMENTS ARE CONSIDERING A PLAN TO CUT THE COUNTRY'SBY,"['DIVASTATING', ""COUNTRY'SBY""]",2,True
5a640e720bb576f8aae047ffa1e29994.wav,1,A TEAM OF RESEARCHERS AT THE UNIVERSITY OF CALIFORNIA OR VEIDE ACLU HAVE FOUND THAT THE SAME CHEMICAL CALLED FAVEMINTERUVILTA,['VEIDE'],1,True
5a7ffe097576164b469ecb009c4adbe2.wav,4,THE FIRST THING THAT COMES TO MIND WHEN YOU THINK OF THE CANDY CRUSH SADDITH IS THE NAME,['SADDITH'],1,True
5a8f61ff718701f54b3f3908f556b2a6.wav,2,IT'S NOT JUST A MATTER OF HOW YOU LOOK BUT HOW YOU LOOK,[],0,False
5a8ff11bffa2ed6068c27aa7f41516ce.wav,0,I'M BACK WITH ANOTHER INSTALLMENT OF THE SERIES THIS IS THE END OF THE WORLD AND IT'S A GREAT STORY WHERE THE WORLD IS,[],0,False
5a94c0a59b8dfb210f5ce30069eb0eb7.wav,3,THE FIERCE TIME IS SO THIS IT WAS A LITTLE NERVOUS,[],0,False
5a99e50f83a4502305e57eab3856ecaf.wav,2,THERE IS A REASON WHY THE MEDIA IS SO OBSEST WITH THE TRUMP CAMPAIGN,['OBSEST'],1,True
5aa130c77aa224430f7bbdac67b9e72b.wav,2,THE SUPREME COURT IS EXPECTED TO HEAR ARGUMENTS ON WEATHER ESTATE LAW THAT PROHIBITS ABORTION AFTER TWENTY WEEKS OF PREGNANCY VIOLATES THE CONSTITUTIONS EQUAL PROTECTION CLAWS,[],0,False
5aa2d4c162143371616bc1ca58dab019.wav,1,I HAVE A QUESTION ABOUT THE WIRED ARTICLE ON THE SUBJECT OF HOW TO GET RID OF YOUR SOCIAL MEDIOR PRESENCE AND HOW TO,['MEDIOR'],1,True
5ab0c05c9ba4f9a1e8f9ff45fea345ff.wav,1,RESUE WORKERS HAVE BEEN STRANDED AT THE ABANDONED FACTORY IN THE CITIES WEST AFTER A FIRE BROKE OUT IN THE BUILDING,['RESUE'],1,True
5ac447740301fa7d68324f333380bbc8.wav,1,I AM A HUGE FAN OF THE NEW STAR TRECK FRENCHERS AND I AM EXCITED TO SEE HOW IT GOES NEXT,"['TRECK', 'FRENCHERS']",2,True
5ac668b2cf444c35d1940d83cdf19576.wav,4,I'M A BIG FAN OF THE NEW SERIES AND I WAS HOPING TO SEE SOME LORE OF THE MAIN CHARACTERS COME BACK,[],0,False
5ad186a045bcc07dfb7aae079b8d7955.wav,0,THE LATEST IN A SERIES OF REPORTS ON THE STATE OF THE HEALTH CARE SYSTEM WITH THE LATEST ON THE STATE OF THE HEALTH CARE SYSTEM,[],0,False
5af4c7c154e45ef330caa370a8884f5b.wav,4,THE AMERICAN CIVIL LIBERTY'S UNION IS CALLING FOR A BAND ON THE SALE OF GUNS IN THE UNITED STATES,[],0,False
5af5ab37de49b2a6c6ef60b7f70c1291.wav,0,THE AMERICAN CIVIL LIBERTIES UNION A C L U HAS FILED A LAWSUIT AGAINST THE TRUMP ADMINISTRATION OVER THE CONTROVERSIAL EXECUTIVE ORDERON IMMIGRATION,"['C', 'L', 'ORDERON']",3,True
5b0b07f6698584dd469c1fd516850d94.wav,1,THE GOVERNMENT HAS ANNOUNCED THE CREATION OF A NEW BODY TO OVERSEE THE WELFARE OF PEOPLE IN THE,[],0,False
5b0c96e4dd35627ead8bbeb2375be0d7.wav,3,THE FAIREST TONGUE IT AS SOLVED THE NEUVERSIEN BOF ET GIMUASINTH ET CERLY DESBOF ET GEMI,"['NEUVERSIEN', 'BOF', 'CERLY', 'DESBOF', 'GEMI']",5,True
5b0ee282a9db50c859e371badd532aff.wav,2,WHY AS I HAVE MENTIONED BEFORE I HAD A LOT OF FUN WITH THIS PROJECT,[],0,False
5b130d9371aa0ac5785e20f2506c72f1.wav,2,THE FIRST TIME I SAW VIDIO OF A WOMAN WITH A PIG IN HER BILLY I THOUGHT SHE WAS A PIG,['VIDIO'],1,True
5b19ace0920455da677fed317d93e8b2.wav,4,THE FIRST TIME I SAW THE MOUVI WAS IN NINETEEN NINETY EIGHT WHEN I WAS IN MY EARLY TWENTIES AND IT WAS THE FIRST TIME I HAD SEEN,['MOUVI'],1,True
5b1a21ccc7c0a71219ae43529e7b6330.wav,3,UNISTOODY SUBJESTS FET THE BUDDY'S ABILITY TO RIGULAT THE IMMONISYSTEM IS NOT A MATTER OF WHETHER THE BUDDY IS HEALTHY OR NOT,"['SUBJESTS', 'RIGULAT']",2,True
5b2260a72ef70fc6390dafd7cc6bc183.wav,1,THE BEST WAY TO GET STARTED WITH THE NEW GENERATION OF ANDROYD DEVICES IS USING THE ANDROYD'S STIKE,"['ANDROYD', ""ANDROYD'S"", 'STIKE']",3,True
5b258170ef070551513e710a71748fc1.wav,0,THE LATEST IN A SERIES OF REPORTS ON THE STATE OF BIT COIN IN THE U S WHICH HAVE BEEN PUBLISHED BY THE U S DEPARTMENT OF COMMERCE SHOWS,"['S', 'S']",2,True
5b28cc4708ab4660acf06ef2df7db95c.wav,1,ON A RECENT AFTERNOON I SAT IN A CORNER OF MY OFFICE A SMALL DARK BOX THAT WAS FILLED WITH A LAPTOP AND A HANDFUL OF,[],0,False
5b2c45d14f12156aa559f7787ea75454.wav,4,OD HAD A GREAT TIME HE SAID,[],0,False
5b3582d5861c06d9f0b2c3085c5c3bf2.wav,2,THE NEW VERSION OF THE GAME IS BEING DEVELOPED BY THE DEVELOPERS OF THE ORIGINAL GAME AND YOU CAN READ ALL ABOUT IT HERE,[],0,False
5b4591f6bbbf0376d74a38d6eaee000c.wav,3,THE NEW YORK TIMES HAS PUBLISHED AN EXCLUSIVE REPORT THE DETAILS OF SHOCKING NEW DEVELOPMENT IN THE TRAMP ADMINISTRATION THAT MADE BRINGANOU PUES TO TE WAR,['BRINGANOU'],1,True
5b5e347013f42abe84a1a471939a5dc4.wav,1,THE NEW YORK TIMES HAS LEARNED THAT THIGBIAI IS INVESTIGATING THE TRUMP CAMPAIGN FOR POSSIBLE COLLUSION WITH RUSSIA,[],0,False
5b6bd245ffc98805bb102d11a0549b80.wav,1,A NEW STUDY SHOWS THAT PEOPLE WHO HAD A HISTORY OF MENTAL ILLNESS HAD A HIGHER RISK OF SUICIDE THAN THOSE WHO DID NOT,[],0,False
5b73333654cd6a01c58c7d177ed84d40.wav,0,BY THE WAY I'M NOT GOING TO GET INTO THE WHY DOES THE F B I DO THIS QUESTION OF WHETHER THE F B I SHOULD DO ANYTHING,"['F', 'B', 'F', 'B']",4,True
5b81c7db7057491ad66ec8a254d224e4.wav,3,THE SENATE JUDICIARY COMMITTEE ON WEDNESDAN WILL CONSIRE A BILL TACK WOOL MAKE IT EASIER FOR JUDGES TOT ORDER A TRILL BEEJORE,"['WEDNESDAN', 'CONSIRE', 'BEEJORE']",3,True
5b849362ea18fe1126b38b1a45edd1b4.wav,1,A DAY AFTER A FEDERAL JUDGE RULED THAT THE OBAMA ADMINISTRATIONS BAN ON TRANSGENDER PEOPLE IN THE MILITARY WAS UNCONSTITUTIONAL THE OBAMA ADMINISTRATION IS STILL TRYING,[],0,False
5bc8ccb59052716b41378fe65aabd0ba.wav,1,A NEW STUDY FINDS THAT PEOPLE WHO ARE OBESE OR OVERWEIGHT ARE MORE LIKELY TO EXPERIENCE DEPRESSION AND ANXIETY,[],0,False
5bd5bf24ec7fb3f15fb03549760a5bc3.wav,3,SIDNEY'S NOMAYOR MARKIN SO ON HAS COME UNDER FIRE FOR HIS LACK OF SUPPORT FORT OB COMENTY,"['NOMAYOR', 'MARKIN', 'COMENTY']",3,True
5c1d97180ccbe762443f9e8bbf392507.wav,3,THE NUYER IS ALMOST HERAND WERE RAY TOOK SILRAK WITH FIBISPOV FIBIS,"['NUYER', 'SILRAK', 'FIBIS']",3,True
5c3cfec2a75c96992ce02f0885cfb7cb.wav,4,TIRED OF WAITING FOR THE NEXT BIG THING IT'S TIME TO START WORKING ON YOUR OWN U,[],0,False
5c447678fcdb491082e217ea3d7e1135.wav,2,I WAS JUST GOING THROUGH THE MOTIONS OF A GAME OF CHESS WHEN I SUDDENLY REMEMBERED SOMETHING,[],0,False
5c55811d1c950da202781eb82e3d2a6b.wav,2,THE FIRST OF TWO EPISODES OF THE THIRD SEASON OF PARKS AND RECREATION,[],0,False
5c56cc1a5dafb348e652b78b6ba08501.wav,4,WE'RE HAPPY TO ANNOUNCE THAT WE'VE ADDED A NEW FEATURE TO OUR WEBS AT CODMAREN'S,[],0,False
5c685d6c604f2803d1c046a6a1f7a2d1.wav,2,HAN THE PRESIDENT OF THE UNITED STATES BARACALBAMA HAS RESIGNED AFTER HIS WIFE CHELSIE WAS FOUND DEAD IN HER HOME IN WASHINGTON,['CHELSIE'],1,True
5c775fe8924a20ee26639de24437fbcc.wav,4,THE NEW YORK TIMES REPORTED THAT THE FEE HAS BEEN INVESTIGATING THE DEATH OF A MAN WHO WAS STABBED TO DEATH WHILE WRITING A BICYCLE IN A INT,[],0,False
5c7c3b0f80d15875e05d12edcd752091.wav,0,THE NEW YORK TIMES REPORTED ON TUESDAY THAT THE F B I HAS BEEN INVESTIGATING WHETHER THE TRUMP CAMPAIGN MAY HAVE COLLUDED WITH RUSSIA TO HELP TRUMP WIN THER,"['F', 'B']",2,True
5c89ed7ac36a2fa665b69738f4748b29.wav,2,THE NATIONAL RIFLE ASSOCIATION IN RANK HAS SPENT MILLIONS OF DOLLARS ON LOBBYING LOBBYING AND LOBBYING CAMPAIGNS TO PASS GUN CONTROL MEASURES ACROSS THE,[],0,False
5c9dec3987698246ef36b117514175b6.wav,0,THE REPUBLICAN NATIONAL COMMITTEE HAS BEEN PUSHING FOR AN END TO THE AFFORDABLE CAREACT WHICH WOULD ALLOW PEOPLE TO BUY INSURANCE ON THE INDIVIDUAL MARKET,['CAREACT'],1,True
5cae8b9c4055b084d1688c03eeb5fe83.wav,1,FOR THE FIRST TIME THE UNIVERSITY OF WASHINGTON HAS TAKEN A LOOK AT HOW THE UNIVERSITY OF CALIFORNIA SYSTEM FARES WHEN IT COMES TO DIVERSITY,[],0,False
5cc39e9efc0984e22e73750e09f8a9dd.wav,4,HE THE REASON I'VE DECIDED TO USE THIS POST IS BECAUSE I'VE WANTED TO SHARE MY EXPERIENCE WITH A NEW,[],0,False
5ccdc9ee26ab9bee56f4f96da71ef141.wav,0,THE OBARMAR ADMINISTRATION HAS BEEN WORKING ON A PLAN TO BUILD A NEW NUCLEA WEAPON'S FACILITY IN THEM SOUTH CHINA SEA BUT IT'S BEEN DELAYED UNTIL,"['OBARMAR', 'NUCLEA']",2,True
5ced88c44d7988654064f85b9e5147ea.wav,1,THE UNITED KINGDOMS SUPREME COURT RULED ON THURSDAY THAT A LAW BANNING GAME MARRIAGE IS UNCONSTITUTIONAL,[],0,False
5cfb16bc74bd3942be79cb0ce16c742f.wav,3,THE FOLLOWING IS A LESPOF AL THE TOP TEN MASQUE COPULAR AND COPULAR PACASTES AND IALFU,"['LESPOF', 'COPULAR', 'COPULAR', 'PACASTES', 'IALFU']",5,True
5d03aab371d3f280c5c52618dfdb3030.wav,4,THIS IS THE SECOND INSTALLMENT OF THE SERIES,[],0,False
5d190e68061855a8ebba559ead48a077.wav,2,THE NATIONAL SECURITY AGENCY HAS BEEN CONDUCTING AN EXTENSIVE SURVEILLANCE PROGRAMME SINCE THE DAWN OF THE COLD WAR INCLUDING TAPPING FOUNDS IMMAL AND EVEN THE INTERNITE,"['IMMAL', 'INTERNITE']",2,True
5d20e455d1448420e1a27afe447f2e74.wav,0,I'M SURE THERE ARE SOME PEOPLE OUT THERE WHO ARE JUST GETTING INTO IT AND ARE NOT READY FOR THEIR GAME YET BUT I THINK,[],0,False
5d3abde3ebcb88be5e6226cc1ac0e4c0.wav,0,I AM NOT A FAN OF THIS GUY SAID ONE OF THE MEN,[],0,False
5d40d49fb376c9068c8daf7f0a305f4d.wav,2,IT'S BEEN A LONG TIME COMING,[],0,False
5d41c09135fceb299cf618733742f5ca.wav,3,FIUIT'S ABE IM ROF ABOV HAWITS IN CORHANT TO PEEP TRACK OF YOR FUNS BATTERY LEF AN HAWIA CAN KEEP IT PLUGGED,"[""FIUIT'S"", 'ROF', 'ABOV', 'HAWITS', 'CORHANT', 'HAWIA']",6,True
5d44a8742fd7a9d16829e7f641b3f12c.wav,3,THE ONOTTID SITZTES BINACUST OF ISING TURTHER RENDITION AND OTHER MILITARY AND INTELEPHANTS METHUDS AGAINST ITS OWN SCITHASANS IN THIPAS INCLUDING INTI,"['ONOTTID', 'SITZTES', 'TURTHER', 'METHUDS', 'THIPAS', 'INTI']",6,True
5d48246606d7624c8ac88050ed491adf.wav,0,CITIES AND TOWNS HAVE BEEN FORCED TO CUT BACK ON THEIR WATER SUPPLY AS A RESULT OF THE TWENTY ELEVEN DROUGHT,[],0,False
5d54f91f7a8a3a185411f11e9b3e2334.wav,2,IT'S A SIMPLE STORY OF A YOUNG COUPLE WHO WANT TO BUILD A HOUSE IN A BEAUTIFUL NEIGHBOURHOOD,[],0,False
5d662bb4f79173f14ebb0017e88338cb.wav,1,THE WASHINGTON POST REPORTED WEDNESDAY THAT THE F B I IS INVESTIGATING WHETHER THE EVIDE'S INVESTIGATION INTO HILARY CLINTON'S USE OF A PRIVATE EMALE SERVER MAY HAVE BEEN,"['F', 'B', ""EVIDE'S"", 'EMALE']",4,True
5d8eaaf5e9a481791c430065c41de072.wav,1,THERE ARE MANY REASONS TO BELIEVE THAT THE UNITED STATES IS HENNED IN THE RIGHT DIRECTION,['HENNED'],1,True
5da7fdd1f366c79347fda4101571e7ec.wav,1,THE SECOND OF THREE SEASONS OF THE TELEVISION SERES THE WALKING DEAD THE WALKING DEAD IS ABOUT THE LIFE OF A YOUNG WOMAN WHO,['SERES'],1,True
5daaec203dbe0d4cefe7eb6311eb4a90.wav,0,WE ARE VERY MUCH LOOKING FORWARD TO SEEING YOU AT THE OPENING OF THE NEW STADIUM IN THE CITY OF MANCHESTER,[],0,False
5db897dd82ea554efbccd7306cc86212.wav,2,THE NATIONAL INSTITUTE OF STANDARDS AND TECHNOLOG AITNIST HAS RELEASED A NEW REPORT ON THE USE OF THE PHRASE RADICAL ESLEMIC TERORISM,"['TECHNOLOG', 'AITNIST', 'ESLEMIC', 'TERORISM']",4,True
5dbb8f0bb72e0ca2d7bd1d26500f6380.wav,0,THE U S HAS BEEN ACCUSED OF SENDING A VERY SOPHISTICATED CIBRE ATTACK TO THE DEMOCRATIC NATIONAL COMMITTEE D N C DURING THE TWENTY SIXTEEN PRESIDENTIAL ELECTION,"['S', 'CIBRE', 'D', 'N', 'C']",5,True
5dbd454361eab752859a828b14e7f5e6.wav,4,THE LATEST VERSION OF THE WINDOWS TEN NOVL OPERATING SYSTEM HAS A NEW ICON WHICH IS A SMALL BLACK DOT ON THE SIDE OF THE SCREEN,['NOVL'],1,True
5dc9bebf30e4befd4234fef55b533642.wav,3,ONITTEDSTITS AND CANADA HAVE EVERY TO A JOINT PLAN TO DE VLOPE A JOINT MILITARY FORCE TO INCLUDE FORCES FROM THE TO CONFRIEZ,['VLOPE'],1,True
5dcd560a29df97ccd8c4ca8dcb54e038.wav,1,THE SECOND PART OF THE ARTICLE GIVES A SUMMARY OF THE FINDINGS OF THE STUDY,[],0,False
5dd1e7064ef2121acb44c1bff88486f4.wav,1,THE S MILITARY HAS BEEN TRAINING AND EQUIPPING MORE THAN TWO HUNDRED THOUSAND TROOPS IN AFGANDIN SINCE THE START OF THE YEAR THE LATEST US MILITARY TRAINING,['S'],1,True
5dd38f03288dd1579facb454c59ca0a0.wav,0,ON JANUARY SIXTEENTH THE TRUMP ADMINISTRATION ANNOUNCED THAT IT WOULD BEGIN A REVIEW OF THE TRUMP UNIVERSITY CASE,[],0,False
5de6e7b642bb25840b21c726bbf1dcaa.wav,2,THE FOLLOWING LIST MAY CONTAIN SPOILERS FOR THE A COMING SEASON OF THE WALKING DEAD,[],0,False
